filename,class,split,width,height,format,file_size_bytes,source_path,processed_path
Karacadag (366).jpg,Karacadag,train,250,250,JPEG,3454,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (366).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (366).jpg
Karacadag (11189).jpg,Karacadag,train,250,250,JPEG,3034,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (11189).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (11189).jpg
Karacadag (5949).jpg,Karacadag,train,250,250,JPEG,3231,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (5949).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (5949).jpg
Karacadag (9603).jpg,Karacadag,train,250,250,JPEG,3124,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (9603).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (9603).jpg
Karacadag (7208).jpg,Karacadag,train,250,250,JPEG,3188,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (7208).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (7208).jpg
Karacadag (11565).jpg,Karacadag,train,250,250,JPEG,3017,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (11565).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (11565).jpg
Karacadag (11979).jpg,Karacadag,train,250,250,JPEG,3008,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (11979).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (11979).jpg
Karacadag (6741).jpg,Karacadag,train,250,250,JPEG,3315,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (6741).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (6741).jpg
Karacadag (12718).jpg,Karacadag,train,250,250,JPEG,3017,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (12718).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (12718).jpg
Karacadag (7862).jpg,Karacadag,train,250,250,JPEG,3151,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (7862).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (7862).jpg
Karacadag (4976).jpg,Karacadag,train,250,250,JPEG,3152,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (4976).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (4976).jpg
Karacadag (7259).jpg,Karacadag,train,250,250,JPEG,3234,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (7259).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (7259).jpg
Karacadag (8047).jpg,Karacadag,train,250,250,JPEG,3044,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (8047).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (8047).jpg
Karacadag (9704).jpg,Karacadag,train,250,250,JPEG,3134,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (9704).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (9704).jpg
Karacadag (7346).jpg,Karacadag,train,250,250,JPEG,3193,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (7346).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (7346).jpg
Karacadag (8305).jpg,Karacadag,train,250,250,JPEG,3116,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (8305).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (8305).jpg
Karacadag (14370).jpg,Karacadag,train,250,250,JPEG,3313,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (14370).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (14370).jpg
Karacadag (13719).jpg,Karacadag,train,250,250,JPEG,3018,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (13719).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (13719).jpg
Karacadag (10960).jpg,Karacadag,train,250,250,JPEG,3118,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (10960).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (10960).jpg
Karacadag (1025).jpg,Karacadag,train,250,250,JPEG,3102,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (1025).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (1025).jpg
Karacadag (4877).jpg,Karacadag,train,250,250,JPEG,3077,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (4877).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (4877).jpg
Karacadag (1122).jpg,Karacadag,train,250,250,JPEG,3189,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (1122).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (1122).jpg
Karacadag (8740).jpg,Karacadag,train,250,250,JPEG,3255,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (8740).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (8740).jpg
Karacadag (8150).jpg,Karacadag,train,250,250,JPEG,3037,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (8150).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (8150).jpg
Karacadag (12454).jpg,Karacadag,train,250,250,JPEG,3141,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (12454).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (12454).jpg
Karacadag (11551).jpg,Karacadag,train,250,250,JPEG,2982,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (11551).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (11551).jpg
Karacadag (6062).jpg,Karacadag,train,250,250,JPEG,3109,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (6062).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (6062).jpg
Karacadag (347).jpg,Karacadag,train,250,250,JPEG,3244,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (347).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (347).jpg
Karacadag (5552).jpg,Karacadag,train,250,250,JPEG,3325,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (5552).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (5552).jpg
Karacadag (3746).jpg,Karacadag,train,250,250,JPEG,3130,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (3746).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (3746).jpg
Karacadag (3999).jpg,Karacadag,train,250,250,JPEG,3110,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (3999).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (3999).jpg
Karacadag (5940).jpg,Karacadag,train,250,250,JPEG,3120,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (5940).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (5940).jpg
Karacadag (2740).jpg,Karacadag,train,250,250,JPEG,3245,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (2740).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (2740).jpg
Karacadag (3314).jpg,Karacadag,train,250,250,JPEG,3179,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (3314).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (3314).jpg
Karacadag (7294).jpg,Karacadag,train,250,250,JPEG,3224,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (7294).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (7294).jpg
Karacadag (7188).jpg,Karacadag,train,250,250,JPEG,3138,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (7188).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (7188).jpg
Karacadag (2277).jpg,Karacadag,train,250,250,JPEG,3154,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (2277).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (2277).jpg
Karacadag (3101).jpg,Karacadag,train,250,250,JPEG,3127,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (3101).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (3101).jpg
Karacadag (7437).jpg,Karacadag,train,250,250,JPEG,3089,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (7437).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (7437).jpg
Karacadag (581).jpg,Karacadag,train,250,250,JPEG,3135,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (581).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (581).jpg
Karacadag (8300).jpg,Karacadag,train,250,250,JPEG,3162,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (8300).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (8300).jpg
Karacadag (4724).jpg,Karacadag,train,250,250,JPEG,3221,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (4724).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (4724).jpg
Karacadag (4429).jpg,Karacadag,train,250,250,JPEG,3164,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (4429).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (4429).jpg
Karacadag (10612).jpg,Karacadag,train,250,250,JPEG,3140,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (10612).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (10612).jpg
Karacadag (319).jpg,Karacadag,train,250,250,JPEG,3169,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (319).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (319).jpg
Karacadag (8981).jpg,Karacadag,train,250,250,JPEG,3120,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (8981).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (8981).jpg
Karacadag (6049).jpg,Karacadag,train,250,250,JPEG,3240,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (6049).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (6049).jpg
Karacadag (8416).jpg,Karacadag,train,250,250,JPEG,3113,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (8416).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (8416).jpg
Karacadag (12864).jpg,Karacadag,train,250,250,JPEG,3085,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (12864).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (12864).jpg
Karacadag (3159).jpg,Karacadag,train,250,250,JPEG,3235,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (3159).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (3159).jpg
Karacadag (13390).jpg,Karacadag,train,250,250,JPEG,3122,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (13390).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (13390).jpg
Karacadag (6106).jpg,Karacadag,train,250,250,JPEG,3180,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (6106).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (6106).jpg
Karacadag (8738).jpg,Karacadag,train,250,250,JPEG,3154,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (8738).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (8738).jpg
Karacadag (12138).jpg,Karacadag,train,250,250,JPEG,3142,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (12138).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (12138).jpg
Karacadag (14187).jpg,Karacadag,train,250,250,JPEG,3105,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (14187).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (14187).jpg
Karacadag (9531).jpg,Karacadag,train,250,250,JPEG,3168,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (9531).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (9531).jpg
Karacadag (6719).jpg,Karacadag,train,250,250,JPEG,3158,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (6719).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (6719).jpg
Karacadag (7601).jpg,Karacadag,train,250,250,JPEG,3352,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (7601).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (7601).jpg
Karacadag (8717).jpg,Karacadag,train,250,250,JPEG,3057,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (8717).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (8717).jpg
Karacadag (6640).jpg,Karacadag,train,250,250,JPEG,3126,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (6640).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (6640).jpg
Karacadag (13866).jpg,Karacadag,train,250,250,JPEG,3101,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (13866).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (13866).jpg
Karacadag (7727).jpg,Karacadag,train,250,250,JPEG,3126,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (7727).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (7727).jpg
Karacadag (1160).jpg,Karacadag,train,250,250,JPEG,3267,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (1160).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (1160).jpg
Karacadag (992).jpg,Karacadag,train,250,250,JPEG,3178,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (992).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (992).jpg
Karacadag (14471).jpg,Karacadag,train,250,250,JPEG,3117,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (14471).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (14471).jpg
Karacadag (9866).jpg,Karacadag,train,250,250,JPEG,3102,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (9866).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (9866).jpg
Karacadag (14197).jpg,Karacadag,train,250,250,JPEG,3071,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (14197).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (14197).jpg
Karacadag (2381).jpg,Karacadag,train,250,250,JPEG,3284,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (2381).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (2381).jpg
Karacadag (14193).jpg,Karacadag,train,250,250,JPEG,3141,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (14193).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (14193).jpg
Karacadag (13650).jpg,Karacadag,train,250,250,JPEG,2990,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (13650).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (13650).jpg
Karacadag (13216).jpg,Karacadag,train,250,250,JPEG,3030,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (13216).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (13216).jpg
Karacadag (14131).jpg,Karacadag,train,250,250,JPEG,3016,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (14131).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (14131).jpg
Karacadag (1628).jpg,Karacadag,train,250,250,JPEG,3160,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (1628).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (1628).jpg
Karacadag (7542).jpg,Karacadag,train,250,250,JPEG,3130,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (7542).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (7542).jpg
Karacadag (5463).jpg,Karacadag,train,250,250,JPEG,3038,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (5463).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (5463).jpg
Karacadag (12749).jpg,Karacadag,train,250,250,JPEG,3111,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (12749).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (12749).jpg
Karacadag (6035).jpg,Karacadag,train,250,250,JPEG,3134,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (6035).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (6035).jpg
Karacadag (884).jpg,Karacadag,train,250,250,JPEG,3245,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (884).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (884).jpg
Karacadag (9080).jpg,Karacadag,train,250,250,JPEG,3161,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (9080).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (9080).jpg
Karacadag (1375).jpg,Karacadag,train,250,250,JPEG,3356,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (1375).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (1375).jpg
Karacadag (241).jpg,Karacadag,train,250,250,JPEG,3214,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (241).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (241).jpg
Karacadag (9948).jpg,Karacadag,train,250,250,JPEG,3443,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (9948).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (9948).jpg
Karacadag (14539).jpg,Karacadag,train,250,250,JPEG,2974,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (14539).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (14539).jpg
Karacadag (1451).jpg,Karacadag,train,250,250,JPEG,3277,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (1451).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (1451).jpg
Karacadag (14588).jpg,Karacadag,train,250,250,JPEG,3011,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (14588).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (14588).jpg
Karacadag (10104).jpg,Karacadag,train,250,250,JPEG,3040,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (10104).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (10104).jpg
Karacadag (11713).jpg,Karacadag,train,250,250,JPEG,3143,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (11713).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (11713).jpg
Karacadag (6828).jpg,Karacadag,train,250,250,JPEG,3117,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (6828).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (6828).jpg
Karacadag (14982).jpg,Karacadag,train,250,250,JPEG,3128,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (14982).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (14982).jpg
Karacadag (9827).jpg,Karacadag,train,250,250,JPEG,3223,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (9827).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (9827).jpg
Karacadag (83).jpg,Karacadag,train,250,250,JPEG,3148,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (83).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (83).jpg
Karacadag (13164).jpg,Karacadag,train,250,250,JPEG,3338,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (13164).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (13164).jpg
Karacadag (2605).jpg,Karacadag,train,250,250,JPEG,3210,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (2605).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (2605).jpg
Karacadag (6855).jpg,Karacadag,train,250,250,JPEG,3124,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (6855).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (6855).jpg
Karacadag (4832).jpg,Karacadag,train,250,250,JPEG,3105,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (4832).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (4832).jpg
Karacadag (9446).jpg,Karacadag,train,250,250,JPEG,3141,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (9446).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (9446).jpg
Karacadag (12806).jpg,Karacadag,train,250,250,JPEG,3019,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (12806).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (12806).jpg
Karacadag (2360).jpg,Karacadag,train,250,250,JPEG,3232,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (2360).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (2360).jpg
Karacadag (1119).jpg,Karacadag,train,250,250,JPEG,3243,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (1119).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (1119).jpg
Karacadag (1829).jpg,Karacadag,train,250,250,JPEG,3125,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (1829).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (1829).jpg
Karacadag (8181).jpg,Karacadag,train,250,250,JPEG,3048,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (8181).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (8181).jpg
Karacadag (13458).jpg,Karacadag,train,250,250,JPEG,3178,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (13458).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (13458).jpg
Karacadag (8154).jpg,Karacadag,train,250,250,JPEG,3086,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (8154).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (8154).jpg
Karacadag (1936).jpg,Karacadag,train,250,250,JPEG,3217,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (1936).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (1936).jpg
Karacadag (5001).jpg,Karacadag,train,250,250,JPEG,3249,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (5001).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (5001).jpg
Karacadag (6918).jpg,Karacadag,train,250,250,JPEG,3080,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (6918).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (6918).jpg
Karacadag (1251).jpg,Karacadag,train,250,250,JPEG,3134,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (1251).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (1251).jpg
Karacadag (1216).jpg,Karacadag,train,250,250,JPEG,3304,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (1216).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (1216).jpg
Karacadag (12608).jpg,Karacadag,train,250,250,JPEG,3168,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (12608).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (12608).jpg
Karacadag (8626).jpg,Karacadag,train,250,250,JPEG,3081,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (8626).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (8626).jpg
Karacadag (14039).jpg,Karacadag,train,250,250,JPEG,3031,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (14039).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (14039).jpg
Karacadag (1682).jpg,Karacadag,train,250,250,JPEG,3197,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (1682).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (1682).jpg
Karacadag (6947).jpg,Karacadag,train,250,250,JPEG,3063,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (6947).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (6947).jpg
Karacadag (4000).jpg,Karacadag,train,250,250,JPEG,3221,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (4000).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (4000).jpg
Karacadag (11821).jpg,Karacadag,train,250,250,JPEG,3140,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (11821).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (11821).jpg
Karacadag (13352).jpg,Karacadag,train,250,250,JPEG,3354,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (13352).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (13352).jpg
Karacadag (7113).jpg,Karacadag,train,250,250,JPEG,3095,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (7113).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (7113).jpg
Karacadag (10608).jpg,Karacadag,train,250,250,JPEG,3080,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (10608).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (10608).jpg
Karacadag (13274).jpg,Karacadag,train,250,250,JPEG,3184,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (13274).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (13274).jpg
Karacadag (4472).jpg,Karacadag,train,250,250,JPEG,3158,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (4472).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (4472).jpg
Karacadag (343).jpg,Karacadag,train,250,250,JPEG,3272,F:\grainvision-ai\ml\dataset\raw\Karacadag\Karacadag (343).jpg,F:\grainvision-ai\ml\dataset\processed\train\Karacadag\Karacadag (343).jpg
